TASK_TYPE,SUBLOT,AREA,EQP,STEP,DATES,PACKAGE
STAGING_TO_WIRE,Q26066607-3,D23-3,3QHS4337,焊线,2026-07-24T10:45:07,TSSOP14(173mil)(10R)
STAGING_TO_WIRE,Q26066423-2,Q17-01,3QHS583,焊线,2026-07-24T13:40:04,SOP8(150mil)(12R)
STAGING_TO_WIRE,Q26071279-4,Q04-07,3QHS3863,焊线,2026-07-24T13:13:02,DFNWB2*3-08L-P(P0.50T0.55)
STAGING_TO_WIRE,Q26073928-2,D21-3,3QHS754,焊线,2026-07-23T19:29:06,SSOP10(150mil)(8R)
STAGING_TO_WIRE,Q26066740-24,C17-02,3QHS4226,焊线,2026-07-24T13:46:12,DFNWB3*3-8L-NF(P0.65T0.85)(1 block)(wettable)
STAGING_TO_WIRE,Q26061273-6,D10-10,3QHS2011,焊线,2026-07-24T07:18:48,TSSOP38
STAGING_TO_WIRE,Q26072242-13,D06-03,3QHS765,焊线,2026-07-24T12:20:29,SSOP24(209MIL)
STAGING_TO_WIRE,Q26065180-3,D04-06,3QHS2151,焊线,2026-07-24T09:06:09,TSOT-23-6L
STAGING_TO_WIRE,Q26075246-2,N20-6,2QHB52,焊线,2026-07-24T13:05:22,PDFNWB5×6-8L(P1.27T0.95)
STAGING_TO_WIRE,Q26072242-14,D14-10,3QHS767,焊线,2026-07-24T12:43:05,SSOP24(209MIL)
STAGING_TO_WIRE,Q26071632-9,D13-08,3QHS3988,焊线,2026-07-24T06:17:40,SOP8/PP(150mil)(12R)
STAGING_TO_WIRE,Q26054432-3-8,Q23-12,3QHS3918,焊线,2026-07-24T13:40:17,SSOP20(150mil)
STAGING_TO_WIRE,Q26071646-9,C13-02,3QHS4157,焊线,2026-07-24T12:04:46,SOP8/PP(150mil)(12R)
STAGING_TO_WIRE,Q26067399-8,D20-05,3QHS366,焊线,2026-07-24T13:24:39,DFNWB2.5*1-10L-H(P0.50T0.50)
STAGING_TO_WIRE,Q26067924-9,C11-11,3QHS4133,焊线,2026-07-24T10:02:02,SOP14(9R)
STAGING_TO_WIRE,Q26072242-15,D10-02,3QHS3978,焊线,2026-07-24T13:16:05,SSOP24(209MIL)
STAGING_TO_WIRE,Q26072242-17,D05-04,3QHS3314,焊线,2026-07-24T14:49:52,SSOP24(209MIL)
STAGING_TO_WIRE,Q26067872-1,N19-7,2QHB96,焊线,2026-07-24T14:05:14,TO-252-2L(6R)
STAGING_TO_WIRE,Q26073885-6,N6-8,3QHS3750,焊线,2026-07-24T14:03:52,TO-252-2L(6R)
STAGING_TO_WIRE,Q26061317-2,Q04-08,3QHS3873,焊线,2026-07-24T11:17:58,QFNWB3*3-16L(P0.50T0.75)(1 block)
STAGING_TO_WIRE,Q26067924-14,C16-15,3QHS4283,焊线,2026-07-24T14:57:14,SOP14(9R)
STAGING_TO_WIRE,Q26072925-1,C13-16,3QHS4167,焊线,2026-07-24T10:52:04,SOP8/PP(150mil)(12R)
STAGING_TO_WIRE,Q26062348-22,Q04-06,3QHS3868,焊线,2026-07-24T11:17:04,DFNWB2*2-08L-L(P0.50T0.55)(1 block)
STAGING_TO_WIRE,Q26067561-12,N8-5,3QHS696,焊线,2026-07-24T13:41:04,SOP8(150mil)(12R)
STAGING_TO_WIRE,Q26072828-15,D11-13,3QHS3995,焊线,2026-07-24T12:05:01,SOP8(150mil)(12R)
STAGING_TO_WIRE,Q26072052-1,C15-16,3QHS4244,焊线,2026-07-24T12:20:57,SSOP14/PP(150mil)(8R)
STAGING_TO_WIRE,Q26075033-5,Q11-05,3QHS2275,焊线,2026-07-24T14:47:08,DFNWB3*2-14L-C(P0.40T0.75)(1 block)
STAGING_TO_WIRE,Q26073679-20,Q09-14,3QHS3027,焊线,2026-07-24T11:24:36,DFNWB2*2-08L-L(P0.50T0.55)(1 block)
STAGING_TO_WIRE,Q26071490-16,Q09-05,3QHS4009,焊线,2026-07-24T09:56:01,DFNWB3*3-08L(P0.65T0.75)(1 block)
STAGING_TO_WIRE,Q26062348-23,Q06-04,3QHS3902,焊线,2026-07-24T12:17:24,DFNWB2*2-08L-L(P0.50T0.55)(1 block)
STAGING_TO_WIRE,Q26067195-25,N7-16,1QH029,焊线,2026-07-24T14:53:30,TO-92
STAGING_TO_WIRE,Q26067751-2,C01-08,3QHS3820,焊线,2026-07-24T13:16:16,TSSOP16/PP
STAGING_TO_WIRE,Q26067398-41,D19-07,3QHS117,焊线,2026-07-24T12:17:47,DFNWB2.5*1-10L-H(P0.50T0.50)
STAGING_TO_WIRE,Q26067066-9,D05-11,3QHS712,焊线,2026-07-24T10:49:21,SOP8/PP(150mil)(12R)
STAGING_TO_WIRE,Q26072096-28,D21-13,3QHS3763,焊线,2026-07-24T07:07:31,SOP16(150mil)(12R)
STAGING_TO_WIRE,Q26072096-30,D06-14,3QHS3789,焊线,2026-07-24T13:17:13,SOP16(150mil)(12R)
STAGING_TO_WIRE,Q26073676-1,D19-13,3QHS504,焊线,2026-07-24T09:13:58,TSSOP8(8R)
STAGING_TO_WIRE,Q26067145-24,Q07-10,3QHS3931,焊线,2026-07-24T10:45:33,QFNWB3.5*3.5-14L(P0.50T0.75)(1 block)
STAGING_TO_WIRE,Q26067924-11,C04-03,3QHS4276,焊线,2026-07-24T12:20:08,SOP14(9R)
STAGING_TO_WIRE,Q26062191-14,C17-05,3QHS4219,焊线,2026-07-24T01:17:05,TSSOP16/PP(173mil)(10R)
STAGING_TO_WIRE,Q26055760-54,C08-13,3QHS4309,焊线,2026-07-23T14:46:46,SOP16(300mil)(5R)
STAGING_TO_WIRE,Q26055760-59,C12-01,3QHS4141,焊线,2026-07-24T07:10:04,SOP16(300mil)(5R)
STAGING_TO_WIRE,Q26073759-1,Q04-17,3QHS4056,焊线,2026-07-24T13:27:42,QFNWB1.5*1.5-08L-C(P0.50T0.55)
STAGING_TO_WIRE,Q26057114-15,C12-12,3QHS4114,焊线,2026-07-24T11:54:07,SSOP16(150mil)(8R)
STAGING_TO_WIRE,Q26057114-17,Q17-13,3QHS4096,焊线,2026-07-24T13:11:50,SSOP16(150mil)(8R)
STAGING_TO_WIRE,Q26064033-4,C02-04,3QHS3994,焊线,2026-07-24T13:45:50,QFNWB3.5*3.5-14L(P0.50T0.85)(1 block)(wettable)
STAGING_TO_WIRE,Q26064033-6,C06-15,3QHS2514,焊线,2026-07-24T14:51:26,QFNWB3.5*3.5-14L(P0.50T0.85)(1 block)(wettable)
STAGING_TO_WIRE,Q26065344-8,Q11-13,3QHS317,焊线,2026-07-24T01:54:43,DFNWB3*3-10L-P(P0.50T0.75)(1 block)
STAGING_TO_WIRE,Q26071913-4,D12-03,3QHS3060,焊线,2026-07-23T22:07:47,DFNWB1*1.4-4L(P0.5T0.37)
STAGING_TO_WIRE,Q26068335-12,C06-02,3QHS25,焊线,2026-07-24T14:52:32,CSOP10(300mil)(5R)
STAGING_TO_WIRE,Q26074651-2,N5-14,2QHE03,焊线,2026-07-24T14:44:19,TO-252-5L
STAGING_TO_WIRE,Q26073676-11,D20-02,3QHS002,焊线,2026-07-23T10:56:15,TSSOP8(8R)
STAGING_TO_WIRE,Q26066597-5,Q08-05,3QHS3936,焊线,2026-07-24T12:16:56,DFNWB2*2-08L-L(P0.50T0.55)(1 block)
STAGING_TO_WIRE,Q26073102-1,D15-07,3QHS4028,焊线,2026-07-24T09:44:48,SOP8(150mil)(12R)
STAGING_TO_WIRE,Q26055571-18,D22-9,3QHS4327,焊线,2026-07-24T12:42:51,MSOP8(118mil)(14R)
STAGING_TO_WIRE,Q26062330-3,D08-03,3QHS3736,焊线,2026-07-24T12:06:09,TSSOP38
STAGING_TO_WIRE,Q26044138-6,Q21-03,3QHS32,焊线,2026-07-24T14:13:09,MSOP10(8R)
STAGING_TO_WIRE,Q26072231-21,D22-5,3QHS4323,焊线,2026-07-24T12:24:11,TSSOP14(173mil)(10R)
STAGING_TO_WIRE,Q26067924-10,C17-07,3QHS4221,焊线,2026-07-24T13:17:55,SOP14(9R)
STAGING_TO_WIRE,Q26073887-2,N4-8,2QHE81,焊线,2026-07-24T13:29:54,TO-252-2L(6R)
STAGING_TO_WIRE,Q26075033-4,Q04-22,3QHS3090,焊线,2026-07-24T12:44:01,DFNWB3*2-14L-C(P0.40T0.75)(1 block)
STAGING_TO_WIRE,Q26075290-4,N1-8,2QHE72,焊线,2026-07-24T12:33:48,TO-252-2L(8R)
STAGING_TO_WIRE,Q26057755-7,Q24-02,3QHS2692,焊线,2026-07-24T08:16:54,QFNWB1.9*1.8-12L-NA(P0.40T0.55)
STAGING_TO_WIRE,Q26073889-6-3,Q04-21,3QHS3122,焊线,2026-07-24T09:28:17,DFNWB1*1.4-4L(P0.5T0.37)
STAGING_TO_WIRE,Q26074424-2,Q15-05,3QHS224,焊线,2026-07-24T14:09:49,SOP8/PP(150mil)(12R)
STAGING_TO_WIRE,Q26072545-13,D16-08,3QHS3772,焊线,2026-07-24T12:23:31,MSOP8/PP
STAGING_TO_WIRE,Q26067554-11,C01-16,3QHS3823,焊线,2026-07-24T08:49:38,SOP8/PP(150mil)(12R)
STAGING_TO_WIRE,Q26071851-14,Q22-05,3QHS214,焊线,2026-07-24T14:46:38,SOP8(208mil)(6R)
STAGING_TO_WIRE,Q26073125-3,Q02-11,3QHS4041,焊线,2026-07-24T13:50:57,DFNWB3*2-14L-C(P0.40T0.75)(1 block)
STAGING_TO_WIRE,Q26073136-4,Q10-18,3QHS335,焊线,2026-07-24T11:17:22,DFNWB3*2-14L-C(P0.40T0.75)(1 block)
STAGING_TO_WIRE,Q26067561-15,N1-11,2QHE65,焊线,2026-07-24T10:16:40,SOP8(150mil)(12R)
STAGING_TO_WIRE,Q26068689-14,D04-04,3QHS3102,焊线,2026-07-24T12:07:25,SOP8(150mil)(12R)
STAGING_TO_WIRE,Q26071817-4,D14-02,3QHS733,焊线,2026-07-24T12:42:32,SOP8(150mil)(12R)
STAGING_TO_WIRE,Q26073203-8,Q03-01,3QHS3890,焊线,2026-07-24T14:47:18,DFNWB2*2-8L-AK(P0.50T0.75)(1 block)
STAGING_TO_WIRE,Q26070029-1,Q20-08,3QHS4018,焊线,2026-07-23T22:53:52,DFNWB1.4*1-8L-C(P0.35T0.37)
STAGING_TO_WIRE,Q26062348-20,C01-13,3QHS3819,焊线,2026-07-24T08:51:01,DFNWB2*2-08L-L(P0.50T0.55)(1 block)
STAGING_TO_WIRE,Q26062167-3,Q23-13,3QHS3792,焊线,2026-07-24T14:45:39,MSOP8(8R)
STAGING_TO_WIRE,Q26066657-2,C12-02,3QHS4142,焊线,2026-07-24T12:06:37,TSSOP20(173mil)(10R)
STAGING_TO_WIRE,Q26056345-6,D06-07,3QHS3798,焊线,2026-07-24T13:45:01,DFNWB2*2-8L-W(P0.50T0.75)(1 block)
STAGING_TO_WIRE,Q26066116-1,D15-08,3QHS4027,焊线,2026-07-24T12:51:45,SOP8(8R)
STAGING_TO_WIRE,Q26072599-24,Q10-06,3QHS2689,焊线,2026-07-24T05:01:58,DFNWB2*3-8L-ND(P0.50T0.75)(1 block)
STAGING_TO_WIRE,Q26074941-1,N13-7,2QHB60,焊线,2026-07-24T04:14:51,TO-252-2L(6R)
STAGING_TO_WIRE,Q26072381-5,D19-16,3QHS502,焊线,2026-07-24T09:12:04,SSOP16
STAGING_TO_WIRE,Q26074694-1-2,N21-8,2QHB26,焊线,2026-07-24T10:05:47,TO-220-3L-C(T0.5mm)
STAGING_TO_WIRE,Q26073821-33,Q12-06,3QHS3809,焊线,2026-07-24T14:10:20,SOP16(150mil)(12R)
STAGING_TO_WIRE,Q26062372-2,C17-04,3QHS4228,焊线,2026-07-24T05:49:22,SOP8(150mil)(12R)
STAGING_TO_WIRE,Q26074514-37,D21-9,3QHS4343,焊线,2026-07-24T06:49:22,DFNWB3*2-14L-C(P0.40T0.75)(1 block)
STAGING_TO_WIRE,Q26072878-6,Q19-07,3QHS310,焊线,2026-07-24T06:11:35,TSSOP28
STAGING_TO_WIRE,Q26071375-14,Q09-01,3QHS3807,焊线,2026-07-24T11:24:07,DFNWB3*3-10L-B(P0.50T0.75)(1 block)
STAGING_TO_WIRE,Q26071375-15,Q11-06,3QHS3930,焊线,2026-07-24T12:15:54,DFNWB3*3-10L-B(P0.50T0.75)(1 block)
STAGING_TO_WIRE,Q26071375-16,Q04-10,3QHS3877,焊线,2026-07-24T13:13:28,DFNWB3*3-10L-B(P0.50T0.75)(1 block)
STAGING_TO_WIRE,Q26066365-15,D19-15,3QHS109,焊线,2026-07-24T10:03:18,DFNWB2*3-6L-SA(P0.50T0.75)(1 block)
STAGING_TO_WIRE,Q26063769-12,Q17-04,3QHS572,焊线,2026-07-24T11:16:11,SOP8(150mil)(12R)
STAGING_TO_WIRE,Q26056376-4,Q09-05,3QHS4009,焊线,2026-07-24T11:04:12,DFNWB2*2-06L-AB(P0.65T0.75)(1 block)
STAGING_TO_WIRE,Q26068250-4,C12-13,3QHS4153,焊线,2026-07-24T10:48:59,SSOP10(150mil)(8R)
STAGING_TO_WIRE,Q26072009-1,Q09-15,3QHS3029,焊线,2026-07-24T10:19:34,QFNWB3*3-16L(P0.50T0.75)(1 block)
STAGING_TO_WIRE,Q26065304-21,Q01-09,3QHS3967,焊线,2026-07-24T13:41:00,DFNWB3*3-10L-B(P0.50T0.75)(1 block)
STAGING_TO_WIRE,Q26067607-1,Q04-04,3QHS3879,焊线,2026-07-24T12:56:15,DFNWB3*3-08L-F(P0.65T0.75)(1 block)
STAGING_TO_WIRE,Q26073235-11,Q06-08,3QHS3900,焊线,2026-07-24T14:47:34,QFNWB4*4-24L(P0.50T0.75)(1 block)
STAGING_TO_WIRE,Q26073479-7,D01-14,3QHS3827,焊线,2026-07-24T13:17:01,SOP8(150mil)(12R)
STAGING_TO_WIRE,Q26066421-14,D11-16,3QHS4000,焊线,2026-07-22T15:51:44,MISWB1.1*1.1-09L(P0.40T0.55)
STAGING_TO_WIRE,Q26072260-6,C12-15,3QHS4144,焊线,2026-07-24T10:44:15,TSOT-23-6L
STAGING_TO_WIRE,Q26073145-1,Q20-04,3QHS2002,焊线,2026-07-24T13:17:17,TSSOP8(8R)
STAGING_TO_WIRE,Q26066966-3,C04-08,3QHS4189,焊线,2026-07-24T12:47:04,TSSOP16(173mil)(10R)
STAGING_TO_WIRE,Q26072382-1,D19-14,3QHS121,焊线,2026-07-24T12:15:05,SSOP16
STAGING_TO_WIRE,Q26063124-1,Q16-04,3QHS373,焊线,2026-07-24T13:04:28,TSSOP16
STAGING_TO_WIRE,Q26066421-15,D05-08,3QHS3124,焊线,2026-07-24T13:44:49,MISWB1.1*1.1-09L(P0.40T0.55)
STAGING_TO_WIRE,Q26061294-18,C05-02,3QHS4312,焊线,2026-07-24T14:49:39,DIP12/PP(350mil)(6R)
STAGING_TO_WIRE,Q26067157-8,Q10-17,3QHS326,焊线,2026-07-24T13:13:08,DFNWB3*2-14L-C(P0.40T0.75)(1 block)
STAGING_TO_WIRE,Q26073143-4,Q21-07,3QHS4033,焊线,2026-07-24T12:49:48,TSSOP8(8R)
STAGING_TO_WIRE,Q26065869-2,C02-15,3QHS385,焊线,2026-07-24T14:49:13,TSSOP14
STAGING_TO_WIRE,Q26073052-14,C01-14,3QHS3833,焊线,2026-07-24T08:50:01,SSOP24(150mil)
STAGING_TO_WIRE,Q26073052-15,C01-07,3QHS3836,焊线,2026-07-24T08:48:56,SSOP24(150mil)
STAGING_TO_WIRE,Q26073053-7,D03-13,3QHS3814,焊线,2026-07-24T13:44:04,SSOP24(150mil)
STAGING_TO_WIRE,Q26064841-5,D22-2,3QHS4320,焊线,2026-07-24T14:45:54,MSOP8(118mil)(14R)
STAGING_TO_WIRE,Q26066995-3,C09-12,3QHS4103,焊线,2026-07-24T10:42:37,SOP8(300mil)(5R)
STAGING_TO_WIRE,Q26066101-1,D13-13,3QHS372,焊线,2026-07-24T08:28:14,SSOP16(150mil)(8R)
STAGING_TO_WIRE,Q26067930-48,Q18-05,3QHS4223,焊线,2026-07-24T12:23:45,SOP28(300mil)(5R)
STAGING_TO_WIRE,Q26071516-9,Q15-08,3QHS3075,焊线,2026-07-24T13:13:14,DFNWB1.2*1.6-04L-A(P0.60T0.55)
STAGING_TO_WIRE,Q26075290-7,N1-15,2QHE62,焊线,2026-07-24T12:17:08,TO-252-2L(8R)
STAGING_TO_WIRE,Q26062167-2,D15-04,3QHS4024,焊线,2026-07-24T09:39:29,MSOP8(8R)
STAGING_TO_WIRE,Q26067030-9,D07-12,3QHS3764,焊线,2026-07-24T01:49:48,SOP8/PP(150mil)(12R)
STAGING_TO_WIRE,Q26071360-10,D08-02,3QHS3984,焊线,2026-07-24T06:30:07,DFNWB3*3-10L-B(P0.50T0.75)(1 block)
STAGING_TO_WIRE,Q26071199-2,Q12-03,3QHS3813,焊线,2026-07-24T03:10:25,TSSOP14
STAGING_TO_WIRE,Q26066365-17,D19-05,3QHS3749,焊线,2026-07-24T09:14:33,DFNWB2*3-6L-SA(P0.50T0.75)(1 block)
STAGING_TO_WIRE,Q26066365-19,D19-04,3QHS505,焊线,2026-07-24T09:16:22,DFNWB2*3-6L-SA(P0.50T0.75)(1 block)
STAGING_TO_WIRE,Q26066365-20,D19-09,3QHS36,焊线,2026-07-24T09:40:37,DFNWB2*3-6L-SA(P0.50T0.75)(1 block)
STAGING_TO_WIRE,Q26075363-1,N16-2,2QHB103,焊线,2026-07-24T12:09:37,TO-220F-C
STAGING_TO_WIRE,Q26061143-27,Q17-11,3QHS4087,焊线,2026-07-24T13:55:32,TSSOP28/PP(173mil)(10R)
STAGING_TO_WIRE,Q26055162-15,Q16-11,3QHS356,焊线,2026-07-24T13:11:38,TSSOP16
STAGING_TO_WIRE,Q26067930-49,Q18-02,3QHS4253,焊线,2026-07-24T12:23:57,SOP28(300mil)(5R)
STAGING_TO_WIRE,Q26071884-2,D16-07,3QHS3794,焊线,2026-07-24T12:43:35,DFNWB1*1.4-4L(P0.5T0.37)
STAGING_TO_WIRE,Q26065610-1,Q16-02,3QHS300,焊线,2026-07-24T12:43:16,SOP8(150mil)(12R)
STAGING_TO_WIRE,Q26072648-1,N3-7,3QHS6023,焊线,2026-07-24T14:56:18,PDFNWB3.3×3.3-8L-B(P0.65T0.75)
STAGING_TO_WIRE,Q26072631-4,D06-11,3QHS3771,焊线,2026-07-24T13:45:15,QFNWB1.7*2-12L-C(P0.40T0.50)
STAGING_TO_WIRE,Q26072890-5,Q19-09,3QHS155,焊线,2026-07-23T19:14:15,SOP8(150mil)(12R)
STAGING_TO_WIRE,Q26074645-13-1,Q01-11,3QHS3955,焊线,2026-07-24T12:17:37,DFNWB3*3-10L-B(P0.50T0.75)(1 block)
STAGING_TO_WIRE,Q26074645-13-2,Q08-02,3QHS3941,焊线,2026-07-24T12:25:19,DFNWB3*3-10L-B(P0.50T0.75)(1 block)
STAGING_TO_WIRE,Q26067930-53,C17-08,3QHS4217,焊线,2026-07-24T12:20:40,SOP28(300mil)(5R)
STAGING_TO_WIRE,Q26066723-3,D15-10,3QHS4030,焊线,2026-07-24T10:43:59,SOP8(8R)
STAGING_TO_WIRE,Q26055162-13,Q14-08,3QHS3031,焊线,2026-07-24T10:44:12,TSSOP16
STAGING_TO_WIRE,Q26073621-2,Q22-13,3QHS3777,焊线,2026-07-24T12:49:14,SOP8(8R)
STAGING_TO_WIRE,Q26068335-13,D03-06,3QHS3853,焊线,2026-07-24T14:49:27,CSOP10(300mil)(5R)
STAGING_TO_WIRE,Q26066293-13,D02-10,3QHS3825,焊线,2026-07-24T09:19:49,SOP8(150mil)(12R)
STAGING_TO_WIRE,Q26066572-4,C10-01,3QHS4105,焊线,2026-07-24T12:43:55,SSOP14/PP(150mil)(8R)
STAGING_TO_WIRE,Q26079283-1,M1-8,2QHB94,焊线,2026-07-22T20:40:21,MIP3+P
STAGING_TO_WIRE,Q26067921-1,C15-08,3QHS4239,焊线,2026-07-24T09:46:40,SOP8(150mil)(12R)
STAGING_TO_WIRE,Q26071889-2,Q03-18,3QHS3120,焊线,2026-07-24T13:53:21,DFNWB1*1.4-4L(P0.5T0.37)
STAGING_TO_WIRE,Q26074791-5,D04-08,3QHS3781,焊线,2026-07-24T09:07:01,SSOP10(150mil)(8R)
STAGING_TO_WIRE,Q26072878-17,D04-07,3QHS3761,焊线,2026-07-24T09:19:31,TSSOP28
STAGING_TO_WIRE,Q26061851-15,Q06-19,3QHS4205,焊线,2026-07-24T12:43:40,DFNWB2.2*2.9-6L-NA(P0.50T0.55)(2 block)
STAGING_TO_WIRE,Q26072915-3,C01-05,3QHS3844,焊线,2026-07-24T08:47:40,SOP8/PP(150mil)(12R)
STAGING_TO_WIRE,Q26066748-2,Q08-10,3QHS3940,焊线,2026-07-24T11:17:40,DFNWB2*2-8L-W(P0.50T0.75)(1 block)
STAGING_TO_WIRE,Q26067554-13,D03-03,3QHS3854,焊线,2026-07-24T08:50:12,SOP8/PP(150mil)(12R)
STAGING_TO_WIRE,Q26073679-22,Q17-05,3QHS218,焊线,2026-07-24T12:16:51,DFNWB2*2-08L-L(P0.50T0.55)(1 block)
STAGING_TO_WIRE,Q26067930-55,Q18-14,3QHS4088,焊线,2026-07-24T12:41:59,SOP28(300mil)(5R)
STAGING_TO_WIRE,Q26074645-12-2,Q08-06,3QHS3929,焊线,2026-07-24T12:17:41,DFNWB3*3-10L-B(P0.50T0.75)(1 block)
STAGING_TO_WIRE,Q26067543-1,C11-06,3QHS4136,焊线,2026-07-24T09:58:57,SOP8/PP(150mil)(12R)
STAGING_TO_WIRE,Q26073824-25,D07-04,3QHS3804,焊线,2026-07-24T14:49:01,SOP14(9R)
STAGING_TO_WIRE,Q26067336-1,D23-7,2QHE87,焊线,2026-07-24T13:30:04,DFNWB3*3-08L-M(P0.65T0.75)(1 block)
STAGING_TO_WIRE,Q26072621-34,Q09-08,3QHS703,焊线,2026-07-24T13:40:54,DFNWB1.45*1-6L-G(P0.50T0.55)
STAGING_TO_WIRE,Q26068665-41,C13-11,3QHS4168,焊线,2026-07-24T11:55:10,DFNWB2*2-8L-AK(P0.50T0.75)(1 block)
STAGING_TO_WIRE,Q26062207-1,D12-01,3QHS3104,焊线,2026-07-24T14:55:56,MSOP8(8R)
STAGING_TO_WIRE,Q26054940-7,C13-04,3QHS4160,焊线,2026-07-24T11:55:36,TSSOP28/PP(173mil)(10R)
STAGING_TO_WIRE,Q26061851-14,Q07-14,3QHS4078,焊线,2026-07-24T12:17:30,DFNWB2.2*2.9-6L-NA(P0.50T0.55)(2 block)
STAGING_TO_WIRE,Q26066747-3,Q06-02,3QHS3904,焊线,2026-07-24T12:58:35,DFNWB2*2-8L-W(P0.50T0.75)(1 block)
STAGING_TO_WIRE,Q26072621-32,D07-08,3QHS3774,焊线,2026-07-24T13:19:01,DFNWB1.45*1-6L-G(P0.50T0.55)
STAGING_TO_WIRE,Q26074645-12-3,Q06-03,3QHS3901,焊线,2026-07-24T11:17:34,DFNWB3*3-10L-B(P0.50T0.75)(1 block)
STAGING_TO_WIRE,Q26071307-19,Q04-13,3QHS4052,焊线,2026-07-24T13:12:56,DFNWB1.4*1-8L-C(P0.35T0.37)
STAGING_TO_WIRE,Q26067868-7,Q20-05,3QHS3092,焊线,2026-07-24T14:46:08,SOP8(150mil)(12R)
STAGING_TO_WIRE,Q26073824-21,Q12-01,3QHS2685,焊线,2026-07-24T13:49:21,SOP14(9R)
STAGING_TO_WIRE,Q26073824-24,C06-10,3QHS3927,焊线,2026-07-24T14:50:06,SOP14(9R)
STAGING_TO_WIRE,Q26072450-1,C10-04,3QHS4119,焊线,2026-07-24T10:02:45,SOP14(9R)
STAGING_TO_WIRE,Q26054843-5,Q16-13,3QHS76,焊线,2026-07-24T13:52:10,SOP8(150mil)(12R)
STAGING_TO_WIRE,Q26065180-4,D13-07,3QHS4001,焊线,2026-07-24T14:50:19,TSOT-23-6L
STAGING_TO_WIRE,Q26066995-14,C13-15,3QHS4164,焊线,2026-07-24T07:19:48,SOP8(300mil)(5R)
STAGING_TO_WIRE,Q26074330-1,N1-14,2QHE63,焊线,2026-07-24T14:56:03,TO-252-2L(8R)
STAGING_TO_WIRE,Q26061316-3,Q01-10,3QHS3966,焊线,2026-07-24T13:40:44,QFNWB3*3-16L(P0.50T0.75)(1 block)
STAGING_TO_WIRE,Q26067102-1,C03-03,3QHS4192,焊线,2026-07-24T13:14:47,DFNWB3*3-8L-NF(P0.65T0.85)(1 block)(wettable)
STAGING_TO_WIRE,Q26068275-10,Q05-18,3QHS766,焊线,2026-07-24T14:14:39,DFNWB2*2-06L-J(P0.65T0.75)(1 block)
STAGING_TO_WIRE,Q26072411-14,Q03-02,3QHS3891,焊线,2026-07-24T14:10:54,DFNWB2*2-08L-L(P0.50T0.55)(1 block)
STAGING_TO_WIRE,Q26073824-22,D07-06,3QHS3812,焊线,2026-07-24T13:43:42,SOP14(9R)
STAGING_TO_WIRE,Q26054940-9,C08-12,3QHS4308,焊线,2026-07-24T12:19:34,TSSOP28/PP(173mil)(10R)
STAGING_TO_WIRE,Q26056363-7,Q22-03,3QHS077,焊线,2026-07-23T22:50:46,DFNWB2*2-06L-AB(P0.65T0.75)(1 block)
STAGING_TO_WIRE,Q26056401-2,Q01-16,3QHS4038,焊线,2026-07-24T14:47:13,DFNWB1*1-4L-J(P0.65T0.37)
STAGING_TO_WIRE,Q26073653-15,C09-07,3QHS4097,焊线,2026-07-24T13:14:56,QFNWB1.6*1.6-14L-NA(P0.35T0.55)
STAGING_TO_WIRE,Q26066748-3,Q01-02,3QHS3885,焊线,2026-07-24T13:40:49,DFNWB2*2-8L-W(P0.50T0.75)(1 block)
STAGING_TO_WIRE,Q26067102-2,C11-09,3QHS4139,焊线,2026-07-24T14:51:02,DFNWB3*3-8L-NF(P0.65T0.85)(1 block)(wettable)
STAGING_TO_WIRE,Q26068792-1,Q03-10,3QHS3874,焊线,2026-07-24T13:13:18,QFNWB3.5*3.5-20L-E(P0.50T0.75)(1 block)
STAGING_TO_WIRE,Q26067454-1,C04-06,3QHS4117,焊线,2026-07-24T14:52:19,TSSOP16(173mil)(10R)
STAGING_TO_WIRE,Q26066923-10,Q10-04,3QHS2686,焊线,2026-07-24T12:15:59,DFNWB3*3-08L-ND(P0.65T0.75)(1 block)
STAGING_TO_WIRE,Q26067398-26,D20-11,3QHS3738,焊线,2026-07-24T13:16:23,DFNWB2.5*1-10L-H(P0.50T0.50)
STAGING_TO_WIRE,Q26072073-3,N3-10,3QHS6019,焊线,2026-07-24T14:51:16,PDFNWB3.3×3.3-8L(P0.65T0.75)
STAGING_TO_WIRE,Q26073821-30,C07-02,3QHS3848,焊线,2026-07-24T13:02:54,SOP16(150mil)(12R)
STAGING_TO_WIRE,Q26073821-31,C06-03,3QHS3218,焊线,2026-07-24T13:04:19,SOP16(150mil)(12R)
STAGING_TO_WIRE,Q26067398-25,D19-01,3QHS119,焊线,2026-07-24T11:17:50,DFNWB2.5*1-10L-H(P0.50T0.50)
STAGING_TO_WIRE,Q26063124-2,D13-02,3QHS3745,焊线,2026-07-24T13:15:31,TSSOP16
STAGING_TO_WIRE,Q26074062-3,D12-08,3QHS3131,焊线,2026-07-24T13:44:37,SOP8(150mil)(12R)
STAGING_TO_WIRE,Q26073248-9,C09-02,3QHS4090,焊线,2026-07-24T13:16:32,SOP8/PP(150mil)(12R)
STAGING_TO_WIRE,Q26066923-11,Q07-02,3QHS3944,焊线,2026-07-24T14:10:58,DFNWB3*3-08L-ND(P0.65T0.75)(1 block)
STAGING_TO_WIRE,Q26068335-9,C07-07,3QHS579,焊线,2026-07-24T13:15:10,CSOP10(300mil)(5R)
